,Temp_Avg_C,Temp_Max_C,Temp_Min_C,Humidity_%,WindSpeed_ms,Solar_MJm2day,Rainfall_mm
2025-07-14,21.08,27.39,15.21,70.38,1.98,10.83,0.77
2025-07-15,21.49,28.37,15.54,64.94,2.02,12.32,0.27
2025-07-16,21.92,28.95,15.84,64.47,1.71,16.06,0.3
2025-07-17,22.01,28.61,16.07,64.94,1.42,15.46,0.24
2025-07-18,22.66,29.7,16.0,64.24,1.7,16.89,0.13
2025-07-19,22.94,30.61,15.72,61.14,2.11,17.41,0.08
2025-07-20,22.42,30.08,15.29,60.45,2.07,17.91,0.02
2025-07-21,22.38,28.17,15.08,54.43,1.14,17.3,0.03
2025-07-22,22.55,29.63,17.36,56.28,1.78,17.42,0.01
2025-07-23,22.64,29.7,17.1,59.08,2.19,19.2,0.01
2025-07-24,23.06,29.95,16.44,58.08,1.84,18.79,0.01
2025-07-25,22.91,30.77,15.63,55.31,2.25,18.61,0.0
2025-07-26,22.75,30.69,16.02,56.46,2.17,20.78,0.0
2025-07-27,22.03,30.56,15.15,55.47,2.3,22.55,0.0
2025-07-28,21.43,29.88,14.31,53.5,2.22,23.67,0.0
2025-07-29,20.83,29.66,13.81,51.63,2.66,24.16,0.0
2025-07-30,20.44,29.03,13.47,50.48,2.69,24.24,0.0
2025-07-31,20.99,30.38,12.53,49.54,2.09,23.23,0.0
2025-08-01,22.06,31.0,13.3,50.05,1.86,22.39,0.0
2025-08-02,22.75,31.24,14.86,48.8,2.39,21.84,0.0
2025-08-03,22.41,30.3,15.31,48.09,2.79,22.36,0.0
2025-08-04,21.24,29.57,14.23,46.0,2.29,22.93,0.0
2025-08-05,21.93,29.8,15.24,44.89,1.63,20.23,0.04
2025-08-06,23.17,30.6,15.61,45.23,1.52,22.63,0.1
2025-08-07,23.8,30.79,16.79,51.95,1.44,15.35,0.95
2025-08-08,23.61,31.0,16.75,59.34,1.72,15.3,1.32
2025-08-09,22.02,28.98,17.73,67.64,1.88,7.97,5.7
2025-08-10,21.23,27.4,16.95,76.48,1.66,13.34,14.61
2025-08-11,21.75,27.82,16.29,70.65,1.75,12.6,22.19
2025-08-12,20.4,24.47,17.68,78.55,1.47,9.16,41.11
2025-08-13,20.91,26.54,16.09,73.02,1.63,15.57,1.21
2025-08-14,21.39,27.86,16.04,70.54,1.76,14.96,0.46
2025-08-15,21.97,27.8,16.24,71.27,1.05,13.2,5.11
2025-08-16,20.38,23.91,17.62,77.75,1.36,9.72,24.41
2025-08-17,20.75,25.83,16.28,74.13,1.33,12.88,4.0
2025-08-18,19.15,22.38,16.22,82.71,1.4,6.95,39.43
2025-08-19,19.84,24.85,16.08,77.31,1.78,12.15,4.66
2025-08-20,20.54,26.97,14.12,68.58,1.88,16.23,0.0
2025-08-21,20.49,26.98,13.86,64.18,1.61,11.87,0.0
2025-08-22,20.39,27.29,13.47,64.23,1.68,21.9,0.0
2025-08-23,19.79,26.7,13.06,62.81,2.32,14.06,0.0
2025-08-24,20.31,27.24,14.84,63.6,1.85,10.27,0.07
2025-08-25,21.0,27.76,16.01,69.15,1.59,10.45,0.22
2025-08-26,21.58,28.06,15.22,68.17,1.9,19.7,0.35
2025-08-27,21.57,28.73,15.26,65.7,1.66,21.01,0.01
2025-08-28,21.53,28.67,14.51,66.25,1.46,17.86,0.02
2025-08-29,21.96,30.21,14.93,60.89,2.1,22.67,0.0
2025-08-30,20.47,29.07,12.6,57.28,2.43,24.72,0.0
2025-08-31,21.17,28.69,13.76,54.64,2.13,22.16,0.0
2025-09-01,22.33,29.62,15.79,56.58,1.98,25.34,0.0
2025-09-02,21.62,30.37,13.84,54.38,1.94,25.51,0.0
2025-09-03,21.21,29.38,13.59,57.83,2.16,22.98,0.0
2025-09-04,22.16,29.79,16.01,60.0,1.86,22.71,0.13
2025-09-05,22.42,29.74,16.92,62.19,1.75,15.16,0.03
2025-09-06,22.84,30.28,16.51,59.77,1.5,20.04,0.03
2025-09-07,22.77,30.96,16.53,53.41,2.12,15.89,0.0
2025-09-08,21.59,29.05,15.27,62.71,2.07,8.11,14.87
2025-09-09,22.07,29.53,15.38,65.3,1.83,13.96,1.41
2025-09-10,22.73,29.08,18.0,66.27,1.71,13.53,2.38
2025-09-11,21.55,27.15,17.09,71.3,1.79,15.17,8.31
2025-09-12,21.95,28.75,17.16,69.39,1.8,17.95,0.57
2025-09-13,21.94,29.65,15.35,69.06,1.46,11.76,5.26
2025-09-14,22.72,29.37,17.46,67.42,1.41,21.3,0.38
2025-09-15,21.76,27.99,16.8,72.24,1.52,6.92,4.36
2025-09-16,22.52,29.28,16.35,69.39,1.44,22.11,0.66
2025-09-17,22.23,28.58,17.17,71.19,1.49,17.51,4.9
2025-09-18,21.99,27.49,16.52,70.04,1.92,10.6,3.78
2025-09-19,22.55,28.12,17.55,66.16,1.93,18.53,0.84
2025-09-20,22.86,30.77,17.25,56.54,2.55,20.74,0.0
2025-09-21,21.62,30.09,13.51,59.28,2.18,22.58,0.01
2025-09-22,21.75,29.59,15.26,62.33,1.68,11.83,0.75
2025-09-23,22.14,29.47,15.9,64.81,2.07,8.93,1.38
2025-09-24,22.66,29.72,16.7,63.39,1.78,15.01,1.11
2025-09-25,21.65,27.79,16.39,70.14,1.46,9.91,0.46
2025-09-26,22.74,30.0,16.33,65.39,1.42,17.25,1.59
2025-09-27,23.03,28.98,18.16,66.24,1.47,10.06,4.67
2025-09-28,22.89,29.3,17.88,65.94,1.48,11.97,0.45
2025-09-29,24.04,31.76,17.99,62.73,1.57,19.81,0.04
2025-09-30,22.79,27.98,18.24,65.39,1.71,17.07,0.09
2025-10-01,22.19,29.44,16.56,65.96,1.19,19.87,1.23
2025-10-02,22.28,29.91,15.94,65.57,1.03,20.99,1.08
2025-10-03,21.44,28.87,16.24,73.65,1.1,4.87,8.12
2025-10-04,20.7,26.26,17.46,79.77,1.11,17.57,12.6
2025-10-05,19.91,25.66,16.82,80.83,1.23,16.37,7.57
2025-10-06,20.39,25.84,15.12,75.61,1.31,9.36,3.42
2025-10-07,20.05,25.14,16.4,77.72,1.42,11.75,5.82
2025-10-08,20.74,26.19,16.1,73.76,1.24,14.53,4.93
2025-10-09,20.91,25.89,16.09,71.25,1.31,11.53,3.88
2025-10-10,21.23,26.85,15.88,68.99,1.51,6.02,3.77
2025-10-11,21.85,28.44,17.03,63.85,1.47,15.83,1.54
2025-10-12,21.56,28.99,15.74,67.2,1.31,19.61,3.14
2025-10-13,21.19,27.08,15.98,70.21,1.32,13.48,2.63
2025-10-14,20.77,26.11,16.17,74.68,1.26,12.59,3.15
2025-10-15,21.82,28.79,15.86,71.0,1.3,17.74,3.37
2025-10-16,21.64,28.04,16.33,69.27,1.2,4.76,3.76
2025-10-17,21.45,28.18,16.85,71.5,1.27,18.71,5.02
2025-10-18,20.34,26.53,16.27,78.11,1.34,8.75,6.43
2025-10-19,20.91,27.7,15.4,75.43,1.25,18.57,3.46
2025-10-20,21.17,28.41,15.31,75.16,1.02,19.37,4.55
2025-10-21,21.15,27.44,15.2,73.49,0.97,15.16,2.74
2025-10-22,20.81,26.78,15.47,75.53,1.16,12.04,5.16
2025-10-23,21.04,27.1,15.96,73.19,1.18,17.34,3.31
2025-10-24,21.23,28.01,16.22,74.42,1.12,15.65,5.32
2025-10-25,21.86,27.81,17.07,74.17,0.79,12.46,5.23
2025-10-26,21.72,27.79,16.91,74.79,1.04,12.15,5.25
2025-10-27,21.87,28.91,15.65,73.69,1.27,18.36,2.93
2025-10-28,21.55,26.94,16.63,75.47,1.2,9.25,4.92
2025-10-29,20.08,23.58,17.51,83.46,1.07,8.88,4.74
2025-10-30,19.68,24.0,16.75,85.55,1.1,3.47,10.01
2025-10-31,18.95,21.4,16.63,89.07,1.08,7.93,10.35
2025-11-01,19.15,22.87,16.04,83.41,1.08,10.05,2.0
2025-11-02,20.58,27.03,15.49,77.65,1.17,,5.46
2025-11-03,20.53,26.67,15.15,78.31,1.28,,5.36
2025-11-04,20.99,26.78,15.53,74.02,1.43,,1.81
2025-11-05,,,,,,,0.0
2025-11-06,,,,,,,0.0
2025-11-07,,,,,,,0.0
